LocID,Location,VarID,Variant,Time,MidPeriod,PopMale,PopFemale,PopTotal,PopDensity
826,United Kingdom,9,No change,2093,2093.5,34614.731,34738.155,69352.886,286.665
826,United Kingdom,9,No change,2094,2094.5,34590.104,34714.713,69304.817,286.466
826,United Kingdom,9,No change,2095,2095.5,34564.692,34690.832,69255.524,286.263
826,United Kingdom,9,No change,2096,2096.5,34538.427,34666.314,69204.741,286.053
826,United Kingdom,9,No change,2097,2097.5,34511.263,34640.952,69152.215,285.836
826,United Kingdom,9,No change,2098,2098.5,34483.079,34614.469,69097.548,285.61
826,United Kingdom,9,No change,2099,2099.5,34453.732,34586.52,69040.252,285.373
826,United Kingdom,9,No change,2100,2100.5,34423.043,34556.743,68979.786,285.123
826,United Kingdom,10,Momentum,2020,2020.5,33542.415,34343.589,67886.004,280.602
826,United Kingdom,10,Momentum,2021,2021.5,33698.467,34477.837,68176.304,281.802
826,United Kingdom,10,Momentum,2022,2022.5,33831.268,34590.693,68421.961,282.817
826,United Kingdom,10,Momentum,2023,2023.5,33944.695,34686.098,68630.793,283.68
826,United Kingdom,10,Momentum,2024,2024.5,34044.568,34769.958,68814.526,284.44
826,United Kingdom,10,Momentum,2025,2025.5,34135.272,34846.643,68981.915,285.132
826,United Kingdom,10,Momentum,2026,2026.5,34218.23,34917.563,69135.793,285.768
826,United Kingdom,10,Momentum,2027,2027.5,34292.566,34981.663,69274.229,286.34
826,United Kingdom,10,Momentum,2028,2028.5,34357.646,35038.027,69395.673,286.842
826,United Kingdom,10,Momentum,2029,2029.5,34412.074,35084.847,69496.921,287.26
826,United Kingdom,10,Momentum,2030,2030.5,34455.055,35120.966,69576.021,287.587
826,United Kingdom,10,Momentum,2031,2031.5,34486.938,35146.6,69633.538,287.825
826,United Kingdom,10,Momentum,2032,2032.5,34509.003,35162.894,69671.897,287.984
826,United Kingdom,10,Momentum,2033,2033.5,34522.377,35170.712,69693.089,288.071
826,United Kingdom,10,Momentum,2034,2034.5,34528.473,35171.222,69699.695,288.099
826,United Kingdom,10,Momentum,2035,2035.5,34528.523,35165.431,69693.954,288.075
826,United Kingdom,10,Momentum,2036,2036.5,34523.163,35153.812,69676.975,288.005
826,United Kingdom,10,Momentum,2037,2037.5,34512.908,35136.769,69649.677,287.892
826,United Kingdom,10,Momentum,2038,2038.5,34498.651,35115.152,69613.803,287.744
826,United Kingdom,10,Momentum,2039,2039.5,34481.364,35089.899,69571.263,287.568
826,United Kingdom,10,Momentum,2040,2040.5,34461.835,35061.78,69523.615,287.371
826,United Kingdom,10,Momentum,2041,2041.5,34440.71,35031.347,69472.057,287.158
826,United Kingdom,10,Momentum,2042,2042.5,34418.365,34998.922,69417.287,286.931
826,United Kingdom,10,Momentum,2043,2043.5,34395.029,34964.743,69359.772,286.694
826,United Kingdom,10,Momentum,2044,2044.5,34370.782,34928.93,69299.712,286.445
826,United Kingdom,10,Momentum,2045,2045.5,34345.73,34891.607,69237.337,286.187
826,United Kingdom,10,Momentum,2046,2046.5,34320.128,34853.056,69173.184,285.922
826,United Kingdom,10,Momentum,2047,2047.5,34294.278,34813.518,69107.796,285.652
826,United Kingdom,10,Momentum,2048,2048.5,34268.409,34773.134,69041.543,285.378
826,United Kingdom,10,Momentum,2049,2049.5,34242.722,34731.963,68974.685,285.102
826,United Kingdom,10,Momentum,2050,2050.5,34217.376,34690.085,68907.461,284.824
826,United Kingdom,10,Momentum,2051,2051.5,34192.443,34647.607,68840.05,284.545
826,United Kingdom,10,Momentum,2052,2052.5,34167.964,34604.62,68772.584,284.266
826,United Kingdom,10,Momentum,2053,2053.5,34143.964,34561.183,68705.147,283.988
826,United Kingdom,10,Momentum,2054,2054.5,34120.43,34517.327,68637.757,283.709
826,United Kingdom,10,Momentum,2055,2055.5,34097.306,34473.08,68570.386,283.431
826,United Kingdom,10,Momentum,2056,2056.5,34074.622,34428.496,68503.118,283.153
826,United Kingdom,10,Momentum,2057,2057.5,34052.286,34383.599,68435.885,282.875
826,United Kingdom,10,Momentum,2058,2058.5,34029.882,34338.28,68368.162,282.595
826,United Kingdom,10,Momentum,2059,2059.5,34006.921,34292.383,68299.304,282.31
826,United Kingdom,10,Momentum,2060,2060.5,33982.996,34245.793,68228.789,282.019
826,United Kingdom,10,Momentum,2061,2061.5,33958.051,34198.558,68156.609,281.72
826,United Kingdom,10,Momentum,2062,2062.5,33932.135,34150.763,68082.898,281.416
826,United Kingdom,10,Momentum,2063,2063.5,33905.114,34102.399,68007.513,281.104
826,United Kingdom,10,Momentum,2064,2064.5,33876.888,34053.455,67930.343,280.785
826,United Kingdom,10,Momentum,2065,2065.5,33847.459,34003.997,67851.456,280.459
826,United Kingdom,10,Momentum,2066,2066.5,33816.828,33954.12,67770.948,280.126
826,United Kingdom,10,Momentum,2067,2067.5,33785.225,33904.006,67689.231,279.788
826,United Kingdom,10,Momentum,2068,2068.5,33752.984,33853.882,67606.866,279.448
826,United Kingdom,10,Momentum,2069,2069.5,33720.577,33804.006,67524.583,279.108
826,United Kingdom,10,Momentum,2070,2070.5,33688.446,33754.645,67443.091,278.771
826,United Kingdom,10,Momentum,2071,2071.5,33656.803,33706.012,67362.815,278.439
826,United Kingdom,10,Momentum,2072,2072.5,33625.879,33658.356,67284.235,278.114
826,United Kingdom,10,Momentum,2073,2073.5,33596.198,33612.11,67208.308,277.801
826,United Kingdom,10,Momentum,2074,2074.5,33568.348,33567.749,67136.097,277.502
826,United Kingdom,10,Momentum,2075,2075.5,33542.817,33525.723,67068.54,277.223
826,United Kingdom,10,Momentum,2076,2076.5,33519.815,33486.208,67006.023,276.965
826,United Kingdom,10,Momentum,2077,2077.5,33499.493,33449.428,66948.921,276.728
826,United Kingdom,10,Momentum,2078,2078.5,33482.135,33415.769,66897.904,276.518
826,United Kingdom,10,Momentum,2079,2079.5,33468.031,33385.686,66853.717,276.335
826,United Kingdom,10,Momentum,2080,2080.5,33457.345,33359.487,66816.832,276.182
826,United Kingdom,10,Momentum,2081,2081.5,33450.146,33337.282,66787.428,276.061
826,United Kingdom,10,Momentum,2082,2082.5,33446.32,33319.037,66765.357,275.97
826,United Kingdom,10,Momentum,2083,2083.5,33445.705,33304.73,66750.435,275.908
826,United Kingdom,10,Momentum,2084,2084.5,33448.022,33294.273,66742.295,275.874
826,United Kingdom,10,Momentum,2085,2085.5,33452.962,33287.515,66740.477,275.867
826,United Kingdom,10,Momentum,2086,2086.5,33460.365,33284.359,66744.724,275.884
826,United Kingdom,10,Momentum,2087,2087.5,33469.968,33284.537,66754.505,275.925
826,United Kingdom,10,Momentum,2088,2088.5,33481.189,33287.558,66768.747,275.984
826,United Kingdom,10,Momentum,2089,2089.5,33493.346,33292.746,66786.092,276.055
826,United Kingdom,10,Momentum,2090,2090.5,33505.818,33299.533,66805.351,276.135
826,United Kingdom,10,Momentum,2091,2091.5,33518.185,33307.465,66825.65,276.219
826,United Kingdom,10,Momentum,2092,2092.5,33530.166,33316.203,66846.369,276.305
826,United Kingdom,10,Momentum,2093,2093.5,33541.558,33325.482,66867.04,276.39
826,United Kingdom,10,Momentum,2094,2094.5,33552.171,33335.005,66887.176,276.473
826,United Kingdom,10,Momentum,2095,2095.5,33561.784,33344.423,66906.207,276.552
826,United Kingdom,10,Momentum,2096,2096.5,33570.059,33353.283,66923.342,276.623
826,United Kingdom,10,Momentum,2097,2097.5,33576.612,33361.04,66937.652,276.682
826,United Kingdom,10,Momentum,2098,2098.5,33580.938,33367.043,66947.981,276.725
826,United Kingdom,10,Momentum,2099,2099.5,33582.457,33370.54,66952.997,276.745
826,United Kingdom,10,Momentum,2100,2100.5,33580.505,33370.669,66951.174,276.738
826,United Kingdom,202,Median PI,2020,2020.5,33542.415,34343.589,67886.004,280.602
826,United Kingdom,202,Median PI,2025,2025.5,34302.108,34971.532,69273.64,286.338
826,United Kingdom,202,Median PI,2030,2030.5,34964.566,35520.917,70485.483,291.347
826,United Kingdom,202,Median PI,2035,2035.5,35541.843,36006.913,71548.756,295.742
826,United Kingdom,202,Median PI,2040,2040.5,36066.874,36420.022,72486.896,299.619
826,United Kingdom,202,Median PI,2045,2045.5,36558.475,36787.944,73346.419,303.172
826,United Kingdom,202,Median PI,2050,2050.5,36985.179,37096.804,74081.983,306.212
826,United Kingdom,202,Median PI,2055,2055.5,37321.136,37320.391,74641.527,308.525
826,United Kingdom,202,Median PI,2060,2060.5,37585.74,37474.733,75060.473,310.257
826,United Kingdom,202,Median PI,2065,2065.5,37820.634,37607.684,75428.318,311.777
826,United Kingdom,202,Median PI,2070,2070.5,38054.357,37760.757,75815.114,313.376
826,United Kingdom,202,Median PI,2075,2075.5,38275.296,37919.381,76194.677,314.945
826,United Kingdom,202,Median PI,2080,2080.5,38473.16,38061.655,76534.815,316.351
826,United Kingdom,202,Median PI,2085,2085.5,38658.081,38200.477,76858.558,317.689
826,United Kingdom,202,Median PI,2090,2090.5,38856.31,38363.772,77220.082,319.184
826,United Kingdom,202,Median PI,2095,2095.5,39069.506,38560.383,77629.889,320.877
826,United Kingdom,202,Median PI,2100,2100.5,39281.188,38772.075,78053.263,322.627
826,United Kingdom,203,Upper 80 PI,2020,2020.5,33542.415,34343.589,67886.004,280.602
826,United Kingdom,203,Upper 80 PI,2025,2025.5,34490.899,35137.055,69621.929,287.777
826,United Kingdom,203,Upper 80 PI,2030,2030.5,35347.54,35852.148,71186.74,294.245
826,United Kingdom,203,Upper 80 PI,2035,2035.5,36127.537,36514.605,72624.551,300.188
826,United Kingdom,203,Upper 80 PI,2040,2040.5,36851.478,37132.292,73952.341,305.677
826,United Kingdom,203,Upper 80 PI,2045,2045.5,37547.637,37709.979,75211.094,310.88
826,United Kingdom,203,Upper 80 PI,2050,2050.5,38176.769,38238.629,76360.681,315.631
826,United Kingdom,203,Upper 80 PI,2055,2055.5,38732.041,38698.54,77370.101,319.804
826,United Kingdom,203,Upper 80 PI,2060,2060.5,39266.071,39097.018,78318.642,323.724
826,United Kingdom,203,Upper 80 PI,2065,2065.5,39792.206,39509.695,79232.706,327.503
826,United Kingdom,203,Upper 80 PI,2070,2070.5,40315.12,39950.29,80205.157,331.522
826,United Kingdom,203,Upper 80 PI,2075,2075.5,40828.27,40432.092,81228.371,335.752
826,United Kingdom,203,Upper 80 PI,2080,2080.5,41399.083,40882.273,82281.927,340.106
826,United Kingdom,203,Upper 80 PI,2085,2085.5,41936.96,41418.249,83356.997,344.55
826,United Kingdom,203,Upper 80 PI,2090,2090.5,42508.919,41918.378,84423.984,348.96
826,United Kingdom,203,Upper 80 PI,2095,2095.5,43073.918,42497.765,85584.976,353.759
826,United Kingdom,203,Upper 80 PI,2100,2100.5,43694.134,43078.07,86806.295,358.807
826,United Kingdom,204,Lower 80 PI,2020,2020.5,33542.415,34343.589,67886.004,280.602
826,United Kingdom,204,Lower 80 PI,2025,2025.5,34103.639,34803.284,68914.782,284.854
826,United Kingdom,204,Lower 80 PI,2030,2030.5,34543.829,35169.074,69728.122,288.216
826,United Kingdom,204,Lower 80 PI,2035,2035.5,34883.039,35471.964,70380.245,290.912
826,United Kingdom,204,Lower 80 PI,2040,2040.5,35174.619,35679.366,70888.864,293.014
826,United Kingdom,204,Lower 80 PI,2045,2045.5,35449.524,35839.607,71335.622,294.861
826,United Kingdom,204,Lower 80 PI,2050,2050.5,35658.867,35925.995,71608.273,295.988
826,United Kingdom,204,Lower 80 PI,2055,2055.5,35763.85,35935.453,71752.379,296.583
826,United Kingdom,204,Lower 80 PI,2060,2060.5,35799.315,35840.552,71700.293,296.368
826,United Kingdom,204,Lower 80 PI,2065,2065.5,35764.512,35727.114,71535.323,295.686
826,United Kingdom,204,Lower 80 PI,2070,2070.5,35753.056,35590.281,71403.864,295.143
826,United Kingdom,204,Lower 80 PI,2075,2075.5,35675.743,35482.458,71214.972,294.362
826,United Kingdom,204,Lower 80 PI,2080,2080.5,35561.542,35307.865,70875.613,292.959
826,United Kingdom,204,Lower 80 PI,2085,2085.5,35401.978,35159.414,70591.375,291.784
826,United Kingdom,204,Lower 80 PI,2090,2090.5,35240.76,35019.75,70304.663,290.599
826,United Kingdom,204,Lower 80 PI,2095,2095.5,35064.305,34883.628,70031.207,289.469
826,United Kingdom,204,Lower 80 PI,2100,2100.5,34960.715,34707.312,69763.186,288.361
826,United Kingdom,206,Upper 95 PI,2020,2020.5,33542.415,34343.589,67886.004,280.602
826,United Kingdom,206,Upper 95 PI,2025,2025.5,34594.855,35225.772,69804.425,288.531
826,United Kingdom,206,Upper 95 PI,2030,2030.5,35555.03,36035.131,71567.917,295.821
826,United Kingdom,206,Upper 95 PI,2035,2035.5,36444.321,36811.144,73225.049,302.67
826,United Kingdom,206,Upper 95 PI,2040,2040.5,37279.555,37512.118,74745.638,308.956
826,United Kingdom,206,Upper 95 PI,2045,2045.5,38094.533,38202.424,76228.834,315.086
826,United Kingdom,206,Upper 95 PI,2050,2050.5,38851.755,38849.835,77618.404,320.83
826,United Kingdom,206,Upper 95 PI,2055,2055.5,39558.777,39460.013,78998.106,326.533
826,United Kingdom,206,Upper 95 PI,2060,2060.5,40256.775,40019.793,80243.978,331.683
826,United Kingdom,206,Upper 95 PI,2065,2065.5,40945.362,40637.72,81480.195,336.792
826,United Kingdom,206,Upper 95 PI,2070,2070.5,41699.954,41258.002,82871.756,342.544
826,United Kingdom,206,Upper 95 PI,2075,2075.5,42468.679,41969.803,84374.268,348.755
826,United Kingdom,206,Upper 95 PI,2080,2080.5,43268.107,42667.19,85880.485,354.981
826,United Kingdom,206,Upper 95 PI,2085,2085.5,44095.389,43461.997,87566.625,361.95
826,United Kingdom,206,Upper 95 PI,2090,2090.5,44948.584,44234.913,89147.764,368.486
826,United Kingdom,206,Upper 95 PI,2095,2095.5,45891.968,45164.862,90962.927,375.989
826,United Kingdom,206,Upper 95 PI,2100,2100.5,47029.598,46121.484,93082.699,384.751
826,United Kingdom,207,Lower 95 PI,2020,2020.5,33542.415,34343.589,67886.004,280.602
826,United Kingdom,207,Lower 95 PI,2025,2025.5,33982.194,34708.613,68712.316,284.017
826,United Kingdom,207,Lower 95 PI,2030,2030.5,34297.799,34974.72,69317.138,286.517
826,United Kingdom,207,Lower 95 PI,2035,2035.5,34495.007,35175.136,69731.631,288.231
826,United Kingdom,207,Lower 95 PI,2040,2040.5,34638.809,35282.878,70021.254,289.428
826,United Kingdom,207,Lower 95 PI,2045,2045.5,34767.56,35343.362,70203.189,290.18
826,United Kingdom,207,Lower 95 PI,2050,2050.5,34838.104,35306.558,70264.99,290.435
826,United Kingdom,207,Lower 95 PI,2055,2055.5,34806.969,35197.554,70128.936,289.873
826,United Kingdom,207,Lower 95 PI,2060,2060.5,34724.738,34975.167,69861.571,288.768
826,United Kingdom,207,Lower 95 PI,2065,2065.5,34577.306,34729.555,69495.45,287.254
826,United Kingdom,207,Lower 95 PI,2070,2070.5,34372.262,34471.259,69019.865,285.289
826,United Kingdom,207,Lower 95 PI,2075,2075.5,34157.716,34168.052,68463.398,282.988
826,United Kingdom,207,Lower 95 PI,2080,2080.5,33900.617,33805.18,67912.16,280.71
826,United Kingdom,207,Lower 95 PI,2085,2085.5,33623.615,33555.857,67344.821,278.365
826,United Kingdom,207,Lower 95 PI,2090,2090.5,33325.056,33198.872,66627.424,275.4
826,United Kingdom,207,Lower 95 PI,2095,2095.5,32957.062,32853.619,65827.758,272.094
826,United Kingdom,207,Lower 95 PI,2100,2100.5,32599.487,32496.109,65131.043,269.214
1110,United Kingdom (and dependencies),2,Medium,1950,1950.5,24462.567,26415.274,50877.841,198.092
1110,United Kingdom (and dependencies),2,Medium,1951,1951.5,24444.624,26421.328,50865.952,198.045
1110,United Kingdom (and dependencies),2,Medium,1952,1952.5,24467.468,26449.52,50916.988,198.244
1110,United Kingdom (and dependencies),2,Medium,1953,1953.5,24521.729,26496.256,51017.985,198.637
1110,United Kingdom (and dependencies),2,Medium,1954,1954.5,24600.088,26558.779,51158.867,199.186
1110,United Kingdom (and dependencies),2,Medium,1955,1955.5,24697.29,26635.285,51332.575,199.862
1110,United Kingdom (and dependencies),2,Medium,1956,1956.5,24810.278,26724.859,51535.137,200.651
1110,United Kingdom (and dependencies),2,Medium,1957,1957.5,24938.067,26827.506,51765.573,201.548
1110,United Kingdom (and dependencies),2,Medium,1958,1958.5,25081.434,26943.922,52025.356,202.559
1110,United Kingdom (and dependencies),2,Medium,1959,1959.5,25242.239,27075.257,52317.496,203.697
1110,United Kingdom (and dependencies),2,Medium,1960,1960.5,25421.967,27222.129,52644.096,204.968
1110,United Kingdom (and dependencies),2,Medium,1961,1961.5,25619.762,27383.739,53003.501,206.368
1110,United Kingdom (and dependencies),2,Medium,1962,1962.5,25830.918,27557.079,53387.997,207.865
1110,United Kingdom (and dependencies),2,Medium,1963,1963.5,26046.149,27736.441,53782.59,209.401
1110,United Kingdom (and dependencies),2,Medium,1964,1964.5,26253.647,27914.531,54168.178,210.902
1110,United Kingdom (and dependencies),2,Medium,1965,1965.5,26444.491,28085.459,54529.95,212.311
1110,United Kingdom (and dependencies),2,Medium,1966,1966.5,26614.521,28247.175,54861.696,213.603
1110,United Kingdom (and dependencies),2,Medium,1967,1967.5,26764.355,28398.84,55163.195,214.776
1110,United Kingdom (and dependencies),2,Medium,1968,1968.5,26896.115,28537.099,55433.214,215.828
1110,United Kingdom (and dependencies),2,Medium,1969,1969.5,27013.969,28658.537,55672.506,216.759
1110,United Kingdom (and dependencies),2,Medium,1970,1970.5,27121.092,28760.966,55882.058,217.575
1110,United Kingdom (and dependencies),2,Medium,1971,1971.5,27218.126,28843.034,56061.16,218.273
1110,United Kingdom (and dependencies),2,Medium,1972,1972.5,27303.664,28905.463,56209.127,218.849
1110,United Kingdom (and dependencies),2,Medium,1973,1973.5,27376.151,28950.834,56326.985,219.308
1110,United Kingdom (and dependencies),2,Medium,1974,1974.5,27433.532,28982.999,56416.531,219.656
1110,United Kingdom (and dependencies),2,Medium,1975,1975.5,27474.91,29005.418,56480.328,219.905
1110,United Kingdom (and dependencies),2,Medium,1976,1976.5,27500.371,29019.214,56519.585,220.058
1110,United Kingdom (and dependencies),2,Medium,1977,1977.5,27512.36,29025.449,56537.809,220.129
1110,United Kingdom (and dependencies),2,Medium,1978,1978.5,27515.203,29027.722,56542.925,220.148
1110,United Kingdom (and dependencies),2,Medium,1979,1979.5,27514.662,29030.146,56544.808,220.156
1110,United Kingdom (and dependencies),2,Medium,1980,1980.5,27515.338,29036.124,56551.462,220.182
1110,United Kingdom (and dependencies),2,Medium,1981,1981.5,27518.542,29046.998,56565.54,220.236
1110,United Kingdom (and dependencies),2,Medium,1982,1982.5,27525.045,29063.572,56588.617,220.326
1110,United Kingdom (and dependencies),2,Medium,1983,1983.5,27538.324,29088.287,56626.611,220.474
1110,United Kingdom (and dependencies),2,Medium,1984,1984.5,27562.376,29123.523,56685.899,220.705
1110,United Kingdom (and dependencies),2,Medium,1985,1985.5,27599.67,29170.83,56770.5,221.034
1110,United Kingdom (and dependencies),2,Medium,1986,1986.5,27652.649,29231.731,56884.38,221.478
1110,United Kingdom (and dependencies),2,Medium,1987,1987.5,27720.445,29305.409,57025.854,222.029
1110,United Kingdom (and dependencies),2,Medium,1988,1988.5,27798.503,29387.95,57186.453,222.654
1110,United Kingdom (and dependencies),2,Medium,1989,1989.5,27880.114,29473.738,57353.852,223.306
1110,United Kingdom (and dependencies),2,Medium,1990,1990.5,27960.526,29558.654,57519.18,223.949
1110,United Kingdom (and dependencies),2,Medium,1991,1991.5,28038.531,29641.452,57679.983,224.576
1110,United Kingdom (and dependencies),2,Medium,1992,1992.5,28115.909,29723.149,57839.058,225.195
1110,United Kingdom (and dependencies),2,Medium,1993,1993.5,28194.342,29804.334,57998.676,225.816
1110,United Kingdom (and dependencies),2,Medium,1994,1994.5,28276.798,29886.519,58163.317,226.457
1110,United Kingdom (and dependencies),2,Medium,1995,1995.5,28365.472,29970.868,58336.34,227.131
1110,United Kingdom (and dependencies),2,Medium,1996,1996.5,28462.429,30059.524,58521.953,227.854
1110,United Kingdom (and dependencies),2,Medium,1997,1997.5,28567.841,30152.782,58720.623,228.627
1110,United Kingdom (and dependencies),2,Medium,1998,1998.5,28680.613,30247.872,58928.485,229.437
1110,United Kingdom (and dependencies),2,Medium,1999,1999.5,28798.842,30340.942,59139.784,230.259
1110,United Kingdom (and dependencies),2,Medium,2000,2000.5,28922.088,30430.604,59352.692,231.088
1110,United Kingdom (and dependencies),2,Medium,2001,2001.5,29046.912,30512.209,59559.121,231.892
1110,United Kingdom (and dependencies),2,Medium,2002,2002.5,29176.383,30590.204,59766.587,232.7
1110,United Kingdom (and dependencies),2,Medium,2003,2003.5,29324.313,30682.982,60007.295,233.637
1110,United Kingdom (and dependencies),2,Medium,2004,2004.5,29509.194,30815.198,60324.392,234.871
1110,United Kingdom (and dependencies),2,Medium,2005,2005.5,29742.667,31002.871,60745.538,236.511
1110,United Kingdom (and dependencies),2,Medium,2006,2006.5,30030.943,31254.244,61285.187,238.612
1110,United Kingdom (and dependencies),2,Medium,2007,2007.5,30365.759,31559.698,61925.457,241.105
1110,United Kingdom (and dependencies),2,Medium,2008,2008.5,30726.318,31895.424,62621.742,243.816
1110,United Kingdom (and dependencies),2,Medium,2009,2009.5,31083.292,32227.615,63310.907,246.499
1110,United Kingdom (and dependencies),2,Medium,2010,2010.5,31415.313,32531.577,63946.89,248.976
1110,United Kingdom (and dependencies),2,Medium,2011,2011.5,31714.316,32798.412,64512.728,251.179
1110,United Kingdom (and dependencies),2,Medium,2012,2012.5,31984.949,33033.973,65018.922,253.15
1110,United Kingdom (and dependencies),2,Medium,2013,2013.5,32233.62,33246.27,65479.89,254.944
1110,United Kingdom (and dependencies),2,Medium,2014,2014.5,32472.026,33449.175,65921.201,256.663
1110,United Kingdom (and dependencies),2,Medium,2015,2015.5,32708.449,33652.554,66361.003,258.375
1110,United Kingdom (and dependencies),2,Medium,2016,2016.5,32943.977,33858.057,66802.034,260.092
1110,United Kingdom (and dependencies),2,Medium,2017,2017.5,33174.471,34060.755,67235.226,261.779
1110,United Kingdom (and dependencies),2,Medium,2018,2018.5,33396.668,34256.697,67653.365,263.407
1110,United Kingdom (and dependencies),2,Medium,2019,2019.5,33605.728,34439.971,68045.699,264.934
1110,United Kingdom (and dependencies),2,Medium,2020,2020.5,33798.469,34606.62,68405.089,266.333
1110,United Kingdom (and dependencies),2,Medium,2021,2021.5,33973.956,34755.471,68729.427,267.596
1110,United Kingdom (and dependencies),2,Medium,2022,2022.5,34134.268,34888.964,69023.232,268.74
1110,United Kingdom (and dependencies),2,Medium,2023,2023.5,34283.004,35011.035,69294.039,269.795
1110,United Kingdom (and dependencies),2,Medium,2024,2024.5,34425.385,35127.269,69552.654,270.801
1110,United Kingdom (and dependencies),2,Medium,2025,2025.5,34565.241,35241.891,69807.132,271.792
1110,United Kingdom (and dependencies),2,Medium,2026,2026.5,34703.991,35356.259,70060.25,272.778
1110,United Kingdom (and dependencies),2,Medium,2027,2027.5,34841.079,35469.705,70310.784,273.753
1110,United Kingdom (and dependencies),2,Medium,2028,2028.5,34975.878,35581.772,70557.65,274.714
1110,United Kingdom (and dependencies),2,Medium,2029,2029.5,35107.133,35691.47,70798.603,275.653
1110,United Kingdom (and dependencies),2,Medium,2030,2030.5,35233.917,35797.945,71031.862,276.561
1110,United Kingdom (and dependencies),2,Medium,2031,2031.5,35356.45,35901.557,71258.007,277.441
1110,United Kingdom (and dependencies),2,Medium,2032,2032.5,35475.568,36002.891,71478.459,278.3
1110,United Kingdom (and dependencies),2,Medium,2033,2033.5,35591.625,36101.602,71693.227,279.136
1110,United Kingdom (and dependencies),2,Medium,2034,2034.5,35705.076,36197.277,71902.353,279.95
1110,United Kingdom (and dependencies),2,Medium,2035,2035.5,35816.322,36289.602,72105.924,280.743
1110,United Kingdom (and dependencies),2,Medium,2036,2036.5,35925.508,36378.483,72303.991,281.514
1110,United Kingdom (and dependencies),2,Medium,2037,2037.5,36032.659,36464.107,72496.766,282.264
1110,United Kingdom (and dependencies),2,Medium,2038,2038.5,36138.105,36547.009,72685.114,282.998
1110,United Kingdom (and dependencies),2,Medium,2039,2039.5,36242.245,36627.809,72870.054,283.718
1110,United Kingdom (and dependencies),2,Medium,2040,2040.5,36345.292,36707.069,73052.361,284.428
1110,United Kingdom (and dependencies),2,Medium,2041,2041.5,36447.345,36784.891,73232.236,285.128
1110,United Kingdom (and dependencies),2,Medium,2042,2042.5,36548.261,36861.107,73409.368,285.818
1110,United Kingdom (and dependencies),2,Medium,2043,2043.5,36647.617,36935.523,73583.14,286.494
1110,United Kingdom (and dependencies),2,Medium,2044,2044.5,36744.866,37007.856,73752.722,287.154
1110,United Kingdom (and dependencies),2,Medium,2045,2045.5,36839.496,37077.861,73917.357,287.795
1110,United Kingdom (and dependencies),2,Medium,2046,2046.5,36931.39,37145.539,74076.929,288.417
1110,United Kingdom (and dependencies),2,Medium,2047,2047.5,37020.539,37210.834,74231.373,289.018
1110,United Kingdom (and dependencies),2,Medium,2048,2048.5,37106.56,37273.308,74379.868,289.596
1110,United Kingdom (and dependencies),2,Medium,2049,2049.5,37188.995,37332.487,74521.482,290.147
1110,United Kingdom (and dependencies),2,Medium,2050,2050.5,37267.539,37387.961,74655.5,290.669
1110,United Kingdom (and dependencies),2,Medium,2051,2051.5,37342.127,37439.678,74781.805,291.161
1110,United Kingdom (and dependencies),2,Medium,2052,2052.5,37412.858,37487.76,74900.618,291.624
1110,United Kingdom (and dependencies),2,Medium,2053,2053.5,37479.9,37532.358,75012.258,292.058
1110,United Kingdom (and dependencies),2,Medium,2054,2054.5,37543.566,37573.576,75117.142,292.467
1110,United Kingdom (and dependencies),2,Medium,2055,2055.5,37604.117,37611.752,75215.869,292.851
1110,United Kingdom (and dependencies),2,Medium,2056,2056.5,37661.724,37646.949,75308.673,293.212
1110,United Kingdom (and dependencies),2,Medium,2057,2057.5,37716.552,37679.397,75395.949,293.552
1110,United Kingdom (and dependencies),2,Medium,2058,2058.5,37769.041,37709.62,75478.661,293.874
1110,United Kingdom (and dependencies),2,Medium,2059,2059.5,37819.752,37738.189,75557.941,294.183
1110,United Kingdom (and dependencies),2,Medium,2060,2060.5,37869.165,37765.74,75634.905,294.483
1110,United Kingdom (and dependencies),2,Medium,2061,2061.5,37917.441,37792.352,75709.793,294.774
1110,United Kingdom (and dependencies),2,Medium,2062,2062.5,37964.773,37818.352,75783.125,295.06
1110,United Kingdom (and dependencies),2,Medium,2063,2063.5,38011.52,37844.275,75855.795,295.343
1110,United Kingdom (and dependencies),2,Medium,2064,2064.5,38058.064,37870.739,75928.803,295.627
1110,United Kingdom (and dependencies),2,Medium,2065,2065.5,38104.701,37898.2,76002.901,295.915
1110,United Kingdom (and dependencies),2,Medium,2066,2066.5,38151.619,37926.931,76078.55,296.21
1110,United Kingdom (and dependencies),2,Medium,2067,2067.5,38198.796,37956.862,76155.658,296.51
1110,United Kingdom (and dependencies),2,Medium,2068,2068.5,38246.052,37987.833,76233.885,296.815
1110,United Kingdom (and dependencies),2,Medium,2069,2069.5,38293.018,38019.344,76312.362,297.12
1110,United Kingdom (and dependencies),2,Medium,2070,2070.5,38339.424,38051.112,76390.536,297.425
1110,United Kingdom (and dependencies),2,Medium,2071,2071.5,38385.283,38083.121,76468.404,297.728
1110,United Kingdom (and dependencies),2,Medium,2072,2072.5,38430.585,38115.373,76545.958,298.03
1110,United Kingdom (and dependencies),2,Medium,2073,2073.5,38475.219,38147.536,76622.755,298.329
1110,United Kingdom (and dependencies),2,Medium,2074,2074.5,38518.937,38179.207,76698.144,298.622
1110,United Kingdom (and dependencies),2,Medium,2075,2075.5,38561.609,38210.035,76771.644,298.908
